user_id,signup_month,last_active_date,last_active_missing,total_sessions,active_months,has_sessions,churned,churn_date,customer_lifetime_days
U01077,2023-02-01,2023-06-16 03:45:00,0,14,4,1,1,2023-04-08,135
U01078,2023-01-01,2023-05-17 16:20:00,0,24,4,1,0,,136
U01079,2023-03-01,2023-06-18 21:05:00,0,16,4,1,1,2023-03-21,109
U01080,2023-03-01,2023-07-08 19:29:00,0,11,5,1,0,,129
U01081,2023-07-01,2023-11-05 04:25:00,0,13,5,1,0,,127
U01082,2023-10-01,2024-02-15 13:20:00,0,20,4,1,0,,137
U01083,2023-08-01,2023-11-26 12:13:00,0,18,4,1,1,2023-08-27,117
U01084,2023-02-01,2023-06-07 08:15:00,0,16,5,1,1,2023-04-21,126
U01085,2023-09-01,2024-01-07 09:41:00,0,22,5,1,1,2023-10-18,128
U01086,2023-07-01,2023-11-02 10:54:00,0,11,4,1,0,,124
U01087,2023-06-01,2023-09-26 13:21:00,0,10,4,1,0,,117
U01088,2023-02-01,2023-06-17 20:40:00,0,13,4,1,0,,136
U01089,2023-07-01,2023-10-29 10:52:00,0,17,4,1,0,,120
U01090,2023-07-01,2023-11-12 12:10:00,0,15,4,1,0,,134
U01091,2023-04-01,2023-08-17 12:22:00,0,16,5,1,0,,138
U01092,2023-06-01,2023-10-06 13:00:00,0,13,5,1,1,2023-08-03,127
U01093,2023-10-01,2024-01-23 16:38:00,0,8,3,1,0,,114
U01094,2023-10-01,2024-02-12 18:23:00,0,19,5,1,0,,134
U01095,2023-01-01,2023-05-23 22:42:00,0,22,5,1,0,,142
U01096,2023-08-01,2023-12-19 01:46:00,0,11,4,1,0,,140
U01097,2023-03-01,2023-07-20 08:06:00,0,15,5,1,0,,141
U01098,2023-01-01,2023-04-18 12:14:00,0,15,4,1,0,,107
U01099,2023-03-01,2023-06-27 09:13:00,0,15,4,1,0,,118
U01100,2023-05-01,2023-09-14 20:14:00,0,13,5,1,0,,136
U01101,2023-07-01,2023-10-31 07:48:00,0,17,4,1,0,,122
U01102,2023-07-01,2023-11-07 22:29:00,0,20,5,1,0,,129
U01103,2023-07-01,2023-10-29 13:21:00,0,12,3,1,0,,120
U01104,2023-04-01,2023-08-21 06:53:00,0,23,5,1,0,,142
U01105,2023-02-01,2023-06-02 08:51:00,0,12,4,1,0,,121
U01106,2023-04-01,2023-08-13 14:13:00,0,17,5,1,0,,134
U01107,2023-03-01,2023-07-06 06:47:00,0,11,4,1,1,2023-06-06,127
U01108,2023-09-01,2024-01-20 09:47:00,0,11,5,1,0,,141
U01109,2023-01-01,2023-04-21 03:55:00,0,19,4,1,1,2023-04-11,110
U01110,2023-08-01,2023-11-15 05:07:00,0,13,4,1,1,2023-10-25,106
U01111,2023-02-01,2023-06-02 06:36:00,0,13,5,1,0,,121
U01112,2023-02-01,2023-06-08 02:06:00,0,12,4,1,1,2023-03-12,127
U01113,2023-06-01,2023-09-26 13:29:00,0,15,4,1,0,,117
U01114,2023-03-01,2023-06-25 02:38:00,0,11,4,1,0,,116
U01115,2023-03-01,2023-07-07 06:32:00,0,21,5,1,0,,128
U01116,2023-10-01,2024-02-03 04:44:00,0,12,5,1,1,2023-11-10,125
U01117,2023-03-01,2023-07-14 07:03:00,0,16,5,1,0,,135
U01118,2023-04-01,2023-08-15 22:20:00,0,10,4,1,1,2023-07-21,136
U01119,2023-08-01,2023-11-26 16:28:00,0,10,4,1,1,2023-10-26,117
U01120,2023-02-01,2023-06-08 10:47:00,0,14,5,1,0,,127
U01121,2023-07-01,2023-11-03 19:36:00,0,15,5,1,0,,125
U01122,2023-06-01,2023-10-03 13:58:00,0,13,5,1,1,2023-10-09,124
U01123,2023-05-01,2023-09-11 03:17:00,0,11,5,1,0,,133
U01124,2023-10-01,2024-02-06 14:27:00,0,15,5,1,0,,128
U01125,2023-05-01,2023-09-20 23:11:00,0,19,5,1,1,2023-08-01,142
U01126,2023-06-01,2023-09-30 06:43:00,0,12,4,1,1,2023-09-17,121
U01127,2023-09-01,2024-01-14 18:09:00,0,14,4,1,0,,135
U01128,2023-07-01,2023-11-03 20:03:00,0,16,4,1,0,,125
U01129,2023-01-01,2023-05-16 03:17:00,0,13,5,1,1,2023-05-17,135
U01130,2023-07-01,2023-11-12 06:13:00,0,12,4,1,0,,134
U01131,2023-09-01,2024-01-11 06:46:00,0,18,5,1,1,2023-11-14,132
U01132,2023-09-01,2024-01-19 21:00:00,0,10,3,1,0,,140
U01133,2023-06-01,2023-10-08 04:29:00,0,12,5,1,0,,129
U01134,2023-10-01,2024-02-03 07:43:00,0,15,5,1,0,,125
U01135,2023-10-01,2024-02-03 02:09:00,0,24,4,1,1,2023-11-03,125
U01136,2023-02-01,2023-05-21 01:48:00,0,20,4,1,0,,109
U01137,2023-02-01,2023-05-13 12:34:00,0,17,4,1,0,,101
U01138,2023-04-01,2023-08-17 02:45:00,0,18,5,1,1,2023-08-16,138
U01139,2023-07-01,2023-11-12 16:58:00,0,17,5,1,1,2023-08-16,134
U01140,2023-09-01,2024-01-09 14:27:00,0,11,2,1,0,,130
U01141,2023-07-01,2023-11-12 03:12:00,0,12,5,1,0,,134
U01142,2023-10-01,2024-01-25 07:15:00,0,16,4,1,0,,116
U01143,2023-03-01,2023-07-11 13:56:00,0,16,5,1,0,,132
U01144,2023-06-01,2023-09-27 05:43:00,0,25,4,1,0,,118
U01145,2023-04-01,2023-08-03 15:23:00,0,12,5,1,0,,124
U01146,2023-06-01,2023-09-22 17:06:00,0,17,4,1,0,,113
U01147,2023-02-01,2023-05-19 18:45:00,0,13,4,1,1,2023-05-26,107
U01148,2023-08-01,2023-12-10 00:13:00,0,21,5,1,0,,131
U01149,2023-05-01,2023-09-03 23:21:00,0,19,5,1,1,2023-06-22,125
U01150,2023-03-01,2023-05-13 21:55:00,0,14,3,1,1,2023-05-28,73
U01151,2023-01-01,2023-05-27 01:47:00,0,15,5,1,1,2023-04-22,146
U01152,2023-03-01,2023-07-24 21:58:00,0,15,4,1,0,,145
U01153,2023-03-01,2023-06-15 19:17:00,0,7,4,1,0,,106
U01154,2023-09-01,2024-01-09 05:54:00,0,17,5,1,1,2023-11-21,130
U01155,2023-09-01,2024-01-11 04:36:00,0,13,5,1,1,2023-10-18,132
U01156,2023-07-01,2023-10-31 04:30:00,0,20,4,1,1,2023-10-10,122
U01157,2023-05-01,2023-09-14 06:27:00,0,15,4,1,0,,136
U01158,2023-06-01,2023-10-13 10:45:00,0,12,5,1,0,,134
U01159,2023-09-01,2024-01-15 14:49:00,0,25,5,1,0,,136
U01160,2023-10-01,2024-02-19 18:05:00,0,17,5,1,0,,141
U01161,2023-08-01,2023-12-16 22:17:00,0,26,5,1,0,,137
U01162,2023-01-01,2023-05-16 01:27:00,0,15,4,1,0,,135
U01163,2023-03-01,2023-07-23 08:59:00,0,15,4,1,1,2023-07-21,144
U01164,2023-05-01,2023-08-14 16:07:00,0,13,3,1,1,2023-06-12,105
U01165,2023-03-01,2023-06-23 07:13:00,0,15,4,1,0,,114
U01166,2023-09-01,2023-12-26 18:26:00,0,10,4,1,0,,116
U01167,2023-01-01,2023-05-07 17:08:00,0,17,5,1,0,,126
U01168,2023-08-01,2023-12-28 20:45:00,0,16,4,1,1,2023-12-22,149
U01169,2023-03-01,2023-07-07 10:08:00,0,20,5,1,1,2023-06-04,128
U01170,2023-10-01,2024-01-31 17:24:00,0,16,4,1,1,2023-12-04,122
U01171,2023-06-01,2023-10-04 20:00:00,0,14,5,1,0,,125
U01172,2023-06-01,2023-10-11 16:25:00,0,15,5,1,0,,132
U01173,2023-10-01,2024-02-17 11:32:00,0,21,5,1,0,,139
U01174,2023-09-01,2023-12-24 16:04:00,0,8,4,1,1,2023-11-18,114
U01175,2023-04-01,2023-08-19 16:22:00,0,20,4,1,1,2023-08-15,140
U01176,2023-07-01,2023-11-13 10:41:00,0,19,4,1,1,2023-08-09,135
U01177,2023-05-01,2023-09-19 02:09:00,0,16,5,1,1,2023-07-11,141
U01178,2023-02-01,2023-06-13 17:04:00,0,16,5,1,0,,132
U01179,2023-01-01,2023-04-13 22:34:00,0,13,4,1,0,,102
U01180,2023-05-01,2023-09-09 09:38:00,0,17,4,1,0,,131
U01181,2023-05-01,2023-08-19 10:25:00,0,11,4,1,0,,110
U01182,2023-09-01,2024-01-06 21:24:00,0,17,5,1,0,,127
U01183,2023-10-01,2024-01-27 21:57:00,0,11,4,1,0,,118
U01184,2023-01-01,2023-04-30 19:18:00,0,13,4,1,0,,119
U01185,2023-04-01,2023-08-27 23:27:00,0,11,4,1,0,,148
U01186,2023-01-01,2023-04-30 02:00:00,0,16,4,1,0,,119
U01187,2023-07-01,2023-11-02 13:23:00,0,17,5,1,1,2023-11-09,124
U01188,2023-04-01,2023-07-26 16:24:00,0,17,4,1,0,,116
U01189,2023-08-01,2023-11-27 04:24:00,0,13,4,1,0,,118
U01190,2023-03-01,2023-07-07 22:50:00,0,15,4,1,0,,128
U01191,2023-01-01,2023-05-15 04:10:00,0,12,5,1,0,,134
U01192,2023-07-01,2023-11-24 08:03:00,0,12,4,1,0,,146
U01193,2023-02-01,2023-06-08 20:37:00,0,16,4,1,1,2023-03-27,127
U01194,2023-09-01,2024-01-13 19:41:00,0,20,5,1,0,,134
U01195,2023-07-01,2023-11-07 07:51:00,0,15,4,1,0,,129
U01196,2023-10-01,2024-01-31 00:03:00,0,12,4,1,0,,122
U01197,2023-03-01,2023-06-10 00:51:00,0,16,4,1,0,,101
U01198,2023-05-01,2023-08-20 22:39:00,0,10,3,1,0,,111
U01199,2023-06-01,2023-10-11 03:11:00,0,15,5,1,0,,132
U01200,2023-05-01,2023-09-15 16:43:00,0,13,5,1,1,2023-06-04,137
U01201,2023-04-01,2023-08-07 04:00:00,0,14,5,1,0,,128
U01202,2023-02-01,2023-06-03 23:16:00,0,12,4,1,0,,122
U01203,2023-03-01,2023-07-19 16:47:00,0,19,5,1,1,2023-05-22,140
U01204,2023-06-01,2023-10-02 02:46:00,0,12,5,1,0,,123
U01205,2023-10-01,2024-01-30 10:58:00,0,9,4,1,0,,121
U01206,2023-08-01,2023-12-08 00:45:00,0,12,4,1,0,,129
U01207,2023-05-01,2023-08-26 10:02:00,0,9,4,1,0,,117
U01208,2023-03-01,2023-07-12 05:54:00,0,14,5,1,0,,133
U01209,2023-01-01,2023-05-09 14:16:00,0,18,4,1,1,2023-04-15,128
U01210,2023-03-01,2023-07-11 19:16:00,0,22,5,1,0,,132
U01211,2023-05-01,2023-08-26 05:30:00,0,12,4,1,0,,117
U01212,2023-09-01,2024-01-16 01:26:00,0,18,4,1,1,2023-12-21,137
U01213,2023-06-01,2023-09-04 04:31:00,0,18,4,1,0,,95
U01214,2023-01-01,2023-05-08 04:52:00,0,22,5,1,0,,127
U01215,2023-10-01,2024-02-04 02:30:00,0,12,5,1,1,2023-11-07,126
U01216,2023-02-01,2023-06-11 02:54:00,0,20,5,1,0,,130
U01217,2023-03-01,2023-07-10 08:06:00,0,22,5,1,0,,131
U01218,2023-02-01,2023-04-26 13:48:00,0,6,3,1,1,2023-05-13,84
U01219,2023-04-01,2023-08-03 16:53:00,0,12,5,1,0,,124
U01220,2023-02-01,2023-06-11 10:05:00,0,12,4,1,0,,130
U01221,2023-05-01,2023-09-06 05:36:00,0,13,5,1,1,2023-06-07,128
U01222,2023-02-01,2023-05-25 07:26:00,0,10,4,1,0,,113
U01223,2023-08-01,2023-12-01 18:24:00,0,20,4,1,0,,122
U01224,2023-06-01,2023-10-11 11:12:00,0,15,5,1,1,2023-09-27,132
U01225,2023-08-01,2023-12-21 06:04:00,0,12,3,1,1,2023-11-14,142
U01226,2023-10-01,2024-02-03 10:33:00,0,13,4,1,0,,125
U01227,2023-07-01,2023-11-06 03:10:00,0,14,5,1,0,,128
U01228,2023-07-01,2023-10-28 20:52:00,0,14,4,1,1,2023-08-29,119
U01229,2023-07-01,2023-10-18 17:49:00,0,10,3,1,1,2023-07-22,109
U01230,2023-05-01,2023-09-06 08:39:00,0,10,4,1,0,,128
U01231,2023-03-01,2023-07-06 00:55:00,0,15,5,1,1,2023-05-06,127
U01232,2023-05-01,2023-09-02 17:42:00,0,19,5,1,0,,124
U01233,2023-07-01,2023-11-20 16:04:00,0,11,4,1,1,2023-09-30,142
U01234,2023-02-01,2023-05-28 17:53:00,0,11,4,1,0,,116
U01235,2023-07-01,2023-11-06 01:26:00,0,14,4,1,0,,128
U01236,2023-04-01,2023-08-06 06:39:00,0,14,5,1,1,2023-05-29,127
U01237,2023-10-01,2024-02-02 15:57:00,0,14,5,1,0,,124
U01238,2023-07-01,2023-10-31 09:13:00,0,18,4,1,0,,122
U01239,2023-09-01,2023-12-27 04:26:00,0,11,4,1,0,,117
U01240,2023-09-01,2024-01-11 11:29:00,0,19,5,1,0,,132
U01241,2023-05-01,2023-09-04 12:55:00,0,12,5,1,0,,126
U01242,2023-06-01,2023-10-10 08:04:00,0,14,5,1,1,2023-09-05,131
U01243,2023-01-01,2023-05-16 22:15:00,0,16,5,1,0,,135
U01244,2023-08-01,2023-12-27 03:15:00,0,9,5,1,0,,148
U01245,2023-10-01,2024-02-17 09:28:00,0,19,5,1,0,,139
U01246,2023-02-01,2023-06-19 12:46:00,0,12,5,1,0,,138
U01247,2023-05-01,2023-08-22 07:43:00,0,14,4,1,1,2023-07-10,113
U01248,2023-01-01,2023-05-17 01:17:00,0,18,4,1,0,,136
U01249,2023-07-01,2023-11-11 18:25:00,0,14,5,1,0,,133
U01250,2023-04-01,2023-07-26 18:07:00,0,12,4,1,1,2023-07-21,116
U01251,2023-06-01,2023-10-09 11:09:00,0,15,5,1,0,,130
U01252,2023-01-01,2023-05-08 17:07:00,0,13,5,1,0,,127
U01253,2023-10-01,2024-02-10 22:30:00,0,16,5,1,1,2023-12-06,132
U01254,2023-04-01,2023-08-05 01:38:00,0,17,5,1,1,2023-05-15,126
U01255,2023-06-01,2023-10-05 05:57:00,0,15,5,1,1,2023-09-20,126
U01256,2023-01-01,2023-05-19 01:18:00,0,14,5,1,0,,138
U01257,2023-04-01,2023-07-21 05:21:00,0,15,3,1,0,,111
U01258,2023-01-01,2023-05-11 04:47:00,0,21,5,1,1,2023-04-08,130
U01259,2023-01-01,2023-04-29 02:02:00,0,17,4,1,0,,118
U01260,2023-04-01,2023-08-10 13:02:00,0,10,5,1,0,,131
U01261,2023-04-01,2023-07-24 02:11:00,0,15,4,1,0,,114
U01262,2023-01-01,2023-05-12 17:04:00,0,19,5,1,0,,131
U01263,2023-03-01,2023-06-28 12:05:00,0,11,3,1,0,,119
U01264,2023-07-01,2023-11-03 20:26:00,0,22,5,1,0,,125
U01265,2023-07-01,2023-11-18 07:41:00,0,15,5,1,0,,140
U01266,2023-06-01,2023-10-13 00:52:00,0,16,4,1,0,,134
U01267,2023-03-01,2023-07-01 23:03:00,0,11,5,1,0,,122
U01268,2023-08-01,2023-12-05 12:43:00,0,11,4,1,0,,126
U01269,2023-06-01,2023-10-07 07:10:00,0,11,5,1,0,,128
U01270,2023-10-01,2024-02-12 04:56:00,0,20,5,1,0,,134
U01271,2023-04-01,2023-08-21 07:45:00,0,20,5,1,0,,142
U01272,2023-07-01,2023-10-30 09:10:00,0,11,4,1,0,,121
U01273,2023-05-01,2023-09-27 23:01:00,0,14,4,1,0,,149
U01274,2023-01-01,2023-04-19 22:08:00,0,12,4,1,0,,108
U01275,2023-10-01,2024-02-13 11:51:00,0,19,5,1,1,2023-11-09,135
U01276,2023-06-01,2023-10-07 19:34:00,0,12,5,1,1,2023-08-29,128
U01277,2023-10-01,2024-02-13 00:54:00,0,18,5,1,0,,135
U01278,2023-03-01,2023-06-28 09:33:00,0,17,4,1,0,,119
U01279,2023-02-01,2023-06-07 00:21:00,0,15,5,1,0,,126
U01280,2023-06-01,2023-10-11 06:40:00,0,11,4,1,0,,132
U01281,2023-02-01,2023-06-07 12:08:00,0,17,5,1,1,2023-03-15,126
U01282,2023-01-01,2023-04-07 22:36:00,0,11,4,1,1,2023-03-02,96
U01283,2023-05-01,2023-08-30 03:20:00,0,17,4,1,1,2023-08-08,121
U01284,2023-05-01,2023-08-23 20:33:00,0,10,4,1,1,2023-09-03,114
U01285,2023-01-01,2023-04-28 16:28:00,0,15,4,1,0,,117
U01286,2023-08-01,2023-11-12 13:01:00,0,9,4,1,0,,103
U01287,2023-07-01,2023-11-28 01:53:00,0,16,4,1,0,,150
U01288,2023-06-01,2023-10-27 21:48:00,0,11,4,1,0,,148
U01289,2023-02-01,2023-06-14 20:36:00,0,18,5,1,0,,133
U01290,2023-04-01,2023-08-22 19:49:00,0,15,5,1,1,2023-08-16,143
U01291,2023-02-01,2023-06-07 07:27:00,0,13,5,1,1,2023-05-01,126
U01292,2023-01-01,2023-05-01 13:03:00,0,24,5,1,0,,120
U01293,2023-02-01,2023-06-22 19:05:00,0,13,5,1,0,,141
U01294,2023-03-01,2023-07-25 23:46:00,0,22,4,1,0,,146
U01295,2023-02-01,2023-05-31 11:11:00,0,13,4,1,1,2023-03-13,119
U01296,2023-06-01,2023-10-02 02:20:00,0,12,5,1,1,2023-09-01,123
U01297,2023-09-01,2023-12-30 08:51:00,0,23,4,1,1,2023-09-29,120
U01298,2023-03-01,2023-07-19 02:44:00,0,16,4,1,0,,140
U01299,2023-03-01,2023-06-13 07:25:00,0,9,3,1,0,,104
U01300,2023-06-01,2023-10-17 12:16:00,0,13,5,1,1,2023-09-28,138
U01301,2023-07-01,2023-11-17 04:11:00,0,13,4,1,0,,139
U01302,2023-10-01,2024-01-29 13:58:00,0,16,4,1,0,,120
U01303,2023-05-01,2023-09-16 01:19:00,0,12,4,1,1,2023-08-02,138
U01304,2023-02-01,2023-06-17 19:19:00,0,9,3,1,1,2023-05-21,136
U01305,2023-10-01,2024-02-16 01:25:00,0,13,4,1,1,2024-01-11,138
U01306,2023-03-01,2023-06-23 17:26:00,0,11,4,1,0,,114
U01307,2023-01-01,2023-04-26 22:29:00,0,13,4,1,0,,115
U01308,2023-05-01,2023-08-20 21:09:00,0,11,3,1,1,2023-09-14,111
U01309,2023-04-01,2023-08-07 22:54:00,0,19,5,1,0,,128
U01310,2023-04-01,2023-08-11 05:46:00,0,16,5,1,0,,132
U01311,2023-05-01,2023-09-25 22:19:00,0,16,5,1,1,2023-07-24,147
U01312,2023-03-01,2023-06-21 07:54:00,0,12,4,1,0,,112
U01313,2023-08-01,2023-12-28 09:02:00,0,10,5,1,0,,149
U01314,2023-05-01,2023-08-28 14:57:00,0,14,4,1,0,,119
U01315,2023-10-01,2024-02-01 22:57:00,0,15,5,1,1,2023-12-02,123
U01316,2023-07-01,2023-11-02 13:13:00,0,19,5,1,0,,124
U01317,2023-04-01,2023-08-02 22:49:00,0,19,5,1,0,,123
U01318,2023-05-01,2023-09-07 19:07:00,0,16,5,1,0,,129
U01319,2023-05-01,2023-09-03 05:43:00,0,15,5,1,1,2023-06-16,125
U01320,2023-10-01,2024-02-13 05:38:00,0,11,5,1,0,,135
U01321,2023-02-01,2023-06-09 23:52:00,0,20,5,1,0,,128
U01322,2023-06-01,2023-10-23 22:52:00,0,13,4,1,1,2023-08-14,144
U01323,2023-04-01,2023-08-22 13:20:00,0,14,4,1,0,,143
U01324,2023-07-01,2023-11-04 03:59:00,0,12,5,1,1,2023-09-23,126
U01325,2023-10-01,2024-01-30 22:06:00,0,13,4,1,0,,121
U01326,2023-05-01,2023-08-12 02:32:00,0,13,4,1,0,,103
U01327,2023-02-01,2023-06-04 08:20:00,0,20,5,1,0,,123
U01328,2023-01-01,2023-05-12 20:59:00,0,14,5,1,1,2023-05-09,131
U01329,2023-09-01,2023-12-29 04:31:00,0,7,4,1,0,,119
U01330,2023-03-01,2023-07-13 11:15:00,0,22,4,1,0,,134
U01331,2023-03-01,2023-07-21 08:07:00,0,17,4,1,0,,142
U01332,2023-04-01,2023-08-07 14:00:00,0,15,5,1,1,2023-05-20,128
U01333,2023-08-01,2023-11-28 17:53:00,0,16,4,1,1,2023-08-22,119
U01334,2023-08-01,2023-11-28 12:38:00,0,20,4,1,1,2023-09-07,119
U01335,2023-03-01,2023-07-15 08:04:00,0,14,5,1,0,,136
U01336,2023-06-01,2023-10-04 19:27:00,0,10,5,1,0,,125
U01337,2023-07-01,2023-11-07 16:02:00,0,13,5,1,1,2023-09-27,129
U01338,2023-10-01,2024-02-05 12:55:00,0,14,5,1,0,,127
U01339,2023-09-01,2024-01-20 13:57:00,0,10,4,1,0,,141
U01340,2023-10-01,2024-02-24 20:02:00,0,22,4,1,0,,146
U01341,2023-02-01,2023-06-08 18:29:00,0,16,4,1,0,,127
U01342,2023-03-01,2023-07-05 06:04:00,0,12,5,1,1,2023-04-20,126
U01343,2023-10-01,2024-02-22 09:37:00,0,11,5,1,1,2024-02-14,144
U01344,2023-10-01,2024-01-18 11:04:00,0,7,3,1,0,,109
U01345,2023-10-01,2024-01-23 14:32:00,0,15,4,1,0,,114
U01346,2023-05-01,2023-09-06 06:29:00,0,12,5,1,0,,128
U01347,2023-09-01,2023-12-30 07:49:00,0,17,4,1,0,,120
U01348,2023-08-01,2023-12-23 01:48:00,0,15,4,1,0,,144
U01349,2023-05-01,2023-09-14 11:35:00,0,26,5,1,0,,136
U01350,2023-07-01,2023-10-14 23:36:00,0,12,4,1,1,2023-09-07,105
U01351,2023-06-01,2023-10-13 01:12:00,0,10,5,1,0,,134
U01352,2023-09-01,2023-12-30 03:10:00,0,21,4,1,0,,120
U01353,2023-01-01,2023-05-08 05:16:00,0,13,5,1,0,,127
U01354,2023-06-01,2023-09-23 09:57:00,0,11,4,1,0,,114
U01355,2023-02-01,2023-05-28 01:28:00,0,11,4,1,0,,116
U01356,2023-06-01,2023-09-23 14:16:00,0,14,4,1,1,2023-08-03,114
U01357,2023-05-01,2023-09-14 11:26:00,0,18,5,1,0,,136
U01358,2023-02-01,2023-06-13 08:25:00,0,20,5,1,0,,132
U01359,2023-04-01,2023-08-16 03:17:00,0,11,4,1,0,,137
U01360,2023-09-01,2024-01-04 12:25:00,0,14,5,1,0,,125
U01361,2023-01-01,2023-05-20 05:46:00,0,28,4,1,0,,139
U01362,2023-02-01,2023-05-24 08:50:00,0,12,4,1,0,,112
U01363,2023-09-01,2024-01-07 19:55:00,0,18,5,1,0,,128
U01364,2023-09-01,2024-01-20 20:16:00,0,16,4,1,1,2023-12-26,141
U01365,2023-03-01,2023-07-23 17:40:00,0,17,4,1,0,,144
U01366,2023-01-01,2023-05-07 04:08:00,0,15,5,1,0,,126
U01367,2023-08-01,2023-12-19 21:53:00,0,16,5,1,0,,140
U01368,2023-04-01,2023-08-01 19:53:00,0,12,5,1,0,,122
U01369,2023-08-01,2023-12-15 22:25:00,0,14,5,1,0,,136
U01370,2023-03-01,2023-06-22 01:27:00,0,17,4,1,1,2023-06-26,113
U01371,2023-07-01,2023-10-31 20:29:00,0,18,4,1,0,,122
U01372,2023-08-01,2023-12-10 16:12:00,0,18,5,1,0,,131
U01373,2023-10-01,2024-02-12 03:30:00,0,9,4,1,1,2024-01-31,134
U01374,2023-06-01,2023-09-19 20:18:00,0,18,3,1,0,,110
U01375,2023-02-01,2023-06-14 05:39:00,0,14,5,1,1,2023-03-08,133
U01376,2023-07-01,2023-11-12 15:35:00,0,10,4,1,0,,134
U01377,2023-10-01,2024-02-17 05:17:00,0,18,5,1,0,,139
U01378,2023-04-01,2023-08-22 01:37:00,0,21,4,1,0,,143
U01379,2023-07-01,2023-11-23 00:02:00,0,17,4,1,0,,145
U01380,2023-01-01,2023-04-22 04:33:00,0,12,4,1,1,2023-04-22,111
U01381,2023-03-01,2023-07-04 09:30:00,0,10,4,1,0,,125
U01382,2023-04-01,2023-08-20 07:57:00,0,13,4,1,0,,141
U01383,2023-06-01,2023-10-04 04:50:00,0,11,5,1,0,,125
U01384,2023-07-01,2023-11-06 11:39:00,0,10,5,1,1,2023-10-31,128
U01385,2023-05-01,2023-09-01 09:08:00,0,8,5,1,0,,123
U01386,2023-06-01,2023-10-02 01:13:00,0,11,5,1,0,,123
U01387,2023-07-01,2023-11-14 15:47:00,0,18,5,1,0,,136
U01388,2023-01-01,2023-05-02 22:04:00,0,17,5,1,1,2023-04-26,121
U01389,2023-07-01,2023-11-05 23:50:00,0,20,5,1,0,,127
U01390,2023-05-01,2023-09-07 09:37:00,0,13,5,1,1,2023-08-30,129
U01391,2023-02-01,2023-06-24 02:08:00,0,18,5,1,1,2023-06-25,143
U01392,2023-06-01,2023-10-17 03:12:00,0,18,5,1,0,,138
U01393,2023-06-01,2023-10-10 20:40:00,0,9,4,1,1,2023-08-17,131
U01394,2023-06-01,2023-09-25 19:03:00,0,16,4,1,1,2023-07-23,116
U01395,2023-09-01,2024-01-05 18:11:00,0,17,4,1,0,,126
U01396,2023-07-01,2023-11-22 09:41:00,0,13,5,1,0,,144
U01397,2023-03-01,2023-06-26 09:00:00,0,16,4,1,0,,117
U01398,2023-09-01,2024-01-03 12:23:00,0,21,5,1,0,,124
U01399,2023-08-01,2023-11-23 13:27:00,0,20,4,1,0,,114
U01400,2023-01-01,2023-05-13 01:21:00,0,12,4,1,1,2023-02-15,132
U01401,2023-10-01,2024-02-15 04:25:00,0,23,5,1,0,,137
U01402,2023-04-01,2023-08-05 15:51:00,0,17,5,1,1,2023-06-11,126
U01403,2023-09-01,2023-12-30 20:24:00,0,16,4,1,0,,120
U01404,2023-06-01,2023-09-26 02:13:00,0,15,4,1,0,,117
U01405,2023-10-01,2024-02-04 17:48:00,0,24,5,1,1,2023-12-12,126
U01406,2023-02-01,2023-06-12 15:31:00,0,11,5,1,0,,131
U01407,2023-05-01,2023-09-08 18:58:00,0,19,4,1,0,,130
U01408,2023-06-01,2023-10-18 17:31:00,0,18,5,1,1,2023-07-22,139
U01409,2023-07-01,2023-10-19 14:49:00,0,16,4,1,1,2023-10-20,110
U01410,2023-06-01,2023-09-22 18:48:00,0,10,4,1,0,,113
U01411,2023-07-01,2023-10-26 02:16:00,0,18,4,1,0,,117
U01412,2023-05-01,2023-09-07 17:42:00,0,15,4,1,0,,129
U01413,2023-08-01,2023-12-09 14:48:00,0,6,4,1,0,,130
U01414,2023-10-01,2024-02-10 18:55:00,0,15,4,1,0,,132
U01415,2023-02-01,2023-06-05 06:21:00,0,16,5,1,1,2023-05-29,124
U01416,2023-09-01,2024-01-10 17:37:00,0,8,4,1,0,,131
U01417,2023-07-01,2023-11-12 08:50:00,0,15,5,1,1,2023-10-10,134
U01418,2023-07-01,2023-11-23 17:28:00,0,15,5,1,0,,145
U01419,2023-03-01,2023-06-27 02:26:00,0,17,4,1,0,,118
U01420,2023-07-01,2023-11-16 10:05:00,0,16,5,1,0,,138
U01421,2023-03-01,2023-07-05 19:21:00,0,18,5,1,0,,126
U01422,2023-04-01,2023-07-31 19:48:00,0,10,3,1,0,,121
U01423,2023-06-01,2023-10-03 17:21:00,0,11,4,1,1,2023-09-28,124
U01424,2023-01-01,2023-05-29 18:16:00,0,22,4,1,1,2023-05-08,148
U01425,2023-05-01,2023-09-10 00:27:00,0,19,5,1,0,,132
U01426,2023-10-01,2024-02-14 04:42:00,0,23,5,1,0,,136
U01427,2023-02-01,2023-06-15 10:08:00,0,11,5,1,1,2023-03-09,134
U01428,2023-08-01,2023-11-22 07:07:00,0,12,3,1,0,,113
U01429,2023-08-01,2023-11-18 04:26:00,0,19,4,1,1,2023-09-26,109
U01430,2023-01-01,2023-04-10 10:34:00,0,10,4,1,0,,99
U01431,2023-04-01,2023-08-09 02:46:00,0,16,5,1,0,,130
U01432,2023-06-01,2023-10-12 00:47:00,0,16,5,1,0,,133
U01433,2023-01-01,2023-05-04 14:47:00,0,12,5,1,0,,123
U01434,2023-05-01,2023-08-26 04:16:00,0,13,4,1,0,,117
